GEOID,year,name,parent.location,population,poverty.rate,renter.occupied.households,pct.renter.occupied,median.gross.rent,median.household.income,median.property.value,rent.burden,pct.white,pct.af.am,pct.hispanic,pct.am.ind,pct.asian,pct.nh.pi,pct.multiple,pct.other,eviction.filings,evictions,eviction.rate,eviction.filing.rate,low.flag,imputed,subbed
53001950100,2004,9501,"Adams County, Washington",2547,14.83,284,27.02,409,36360,79800,26,94.58,0.24,2.71,0.55,0.51,0,1.37,0.04,4,4,1.41,1.41,0,0,0
53001950100,2005,9501,"Adams County, Washington",2504,6.61,286,25.92,552,43854,113000,24.2,92.17,1.08,3.15,1.36,0,0,2.24,0,7,4,1.4,2.45,0,0,0
53001950100,2007,9501,"Adams County, Washington",2504,6.61,289,25.92,552,43854,113000,24.2,92.17,1.08,3.15,1.36,0,0,2.24,0,5,1,0.35,1.73,1,0,0
53001950100,2008,9501,"Adams County, Washington",2504,6.61,290,25.92,552,43854,113000,24.2,92.17,1.08,3.15,1.36,0,0,2.24,0,2,1,0.34,0.69,1,0,0
53001950100,2009,9501,"Adams County, Washington",2504,6.61,292,25.92,552,43854,113000,24.2,92.17,1.08,3.15,1.36,0,0,2.24,0,2,2,0.69,0.69,0,0,0
53001950100,2010,9501,"Adams County, Washington",2447,8.15,293,28.15,545,44282,126500,32.7,92.77,0.08,4.58,0.94,0.37,0,1.27,0,2,1,0.34,0.68,1,0,0
53001950100,2011,9501,"Adams County, Washington",2395,8.28,298,32.05,640,47535,132600,24.9,91.32,0.17,4.68,0.38,0.17,0,3.3,0,2,1,0.34,0.67,1,0,0
53001950100,2012,9501,"Adams County, Washington",2395,8.28,303,32.05,640,47535,132600,24.9,91.32,0.17,4.68,0.38,0.17,0,3.3,0,1,1,0.33,0.33,1,0,0
53001950100,2015,9501,"Adams County, Washington",2395,8.28,317,32.05,640,47535,132600,24.9,91.32,0.17,4.68,0.38,0.17,0,3.3,0,2,2,0.63,0.63,1,0,0
53001950200,2004,9502,"Adams County, Washington",1895,12.35,226,32.96,452,38333,64400.01,18.9,87.18,0.11,10.18,0.42,0.26,0.05,1.79,0,2,1,0.44,0.89,0,0,0
53001950200,2005,9502,"Adams County, Washington",1858,14.78,223,29.49,673,42132,84400.02,21,81.11,0,13.29,0.75,0,0,4.84,0,1,0,0,0.45,0,0,0
53001950200,2007,9502,"Adams County, Washington",1858,14.78,218,29.49,673,42132,84400.02,21,81.11,0,13.29,0.75,0,0,4.84,0,1,1,0.46,0.46,1,0,0
53001950200,2008,9502,"Adams County, Washington",1858,14.78,215,29.49,673,42132,84400.02,21,81.11,0,13.29,0.75,0,0,4.84,0,3,1,0.46,1.39,1,0,0
53001950200,2009,9502,"Adams County, Washington",1858,14.78,213,29.49,673,42132,84400.02,21,81.11,0,13.29,0.75,0,0,4.84,0,1,1,0.47,0.47,0,0,0
53001950200,2010,9502,"Adams County, Washington",1738,14.97,210,30.04,630,36371,86900,28.3,83.95,1.21,11.62,0.58,0.63,0.12,1.9,0,0,0,0,0,1,0,0
53001950200,2011,9502,"Adams County, Washington",1621,16.01,213,34.07,831,52500,87800,21.6,84.15,0,12.65,0.43,0.37,0.12,2.28,0,2,1,0.47,0.94,1,0,0
53001950200,2012,9502,"Adams County, Washington",1621,16.01,216,34.07,831,52500,87800,21.6,84.15,0,12.65,0.43,0.37,0.12,2.28,0,1,0,0,0.46,1,0,0
53001950200,2015,9502,"Adams County, Washington",1621,16.01,225,34.07,831,52500,87800,21.6,84.15,0,12.65,0.43,0.37,0.12,2.28,0,0,0,0,0,1,0,0
53001950300,2004,9503,"Adams County, Washington",5883.03,14.36,422,22.11,520,36277.98,114499.93,20.4,38.06,0.02,60.22,0.19,0.31,0,1.19,0.02,8,3,0.71,1.9,0,0,0
53001950300,2005,9503,"Adams County, Washington",5835.03,21.55,437,31.42,562,43057.96,128299.9,21.6,32.2,0,66.92,0,0.19,0,0,0.69,5,3,0.69,1.14,0,0,0
53001950300,2007,9503,"Adams County, Washington",5835.03,21.55,468,31.42,562,43057.96,128299.9,21.6,32.2,0,66.92,0,0.19,0,0,0.69,2,2,0.43,0.43,1,0,0
53001950300,2008,9503,"Adams County, Washington",5835.03,21.55,483,31.42,562,43057.96,128299.9,21.6,32.2,0,66.92,0,0.19,0,0,0.69,4,1,0.21,0.83,1,0,0
53001950300,2009,9503,"Adams County, Washington",5835.03,21.55,499,31.42,562,43057.96,128299.9,21.6,32.2,0,66.92,0,0.19,0,0,0.69,5,2,0.4,1,0,0,0
53001950300,2010,9503,"Adams County, Washington",6934,14.14,514,28.54,493,42391,105300,20.2,25.79,0.26,73.02,0.22,0.14,0.01,0.48,0.09,1,0,0,0.19,1,0,0
53001950300,2011,9503,"Adams County, Washington",7099,18.18,524,32.51,659,39276,139700,25.7,22.78,0.38,75.17,0,0,0.31,1.37,0,1,1,0.19,0.19,1,0,0
53001950300,2012,9503,"Adams County, Washington",7099,18.18,534,32.51,659,39276,139700,25.7,22.78,0.38,75.17,0,0,0.31,1.37,0,1,1,0.19,0.19,1,0,0
53001950300,2015,9503,"Adams County, Washington",7099,18.18,563,32.51,659,39276,139700,25.7,22.78,0.38,75.17,0,0,0.31,1.37,0,4,3,0.53,0.71,1,0,0
53001950400,2004,9504,"Adams County, Washington",2625,25.49,410,47.79,389,28393,86600,19.5,34.93,0.23,62.78,0.15,0.72,0,1.1,0.08,3,2,0.49,0.73,0,0,0
53001950400,2005,9504,"Adams County, Washington",2584,13.67,416,38.75,494,34142,128900,27.6,26.9,0,73.1,0,0,0,0,0,1,1,0.24,0.24,0,0,0
53001950400,2007,9504,"Adams County, Washington",2584,13.67,426,38.75,494,34142,128900,27.6,26.9,0,73.1,0,0,0,0,0,1,1,0.23,0.23,1,0,0
53001950400,2008,9504,"Adams County, Washington",2584,13.67,431,38.75,494,34142,128900,27.6,26.9,0,73.1,0,0,0,0,0,0,0,0,0,1,0,0
53001950400,2009,9504,"Adams County, Washington",2584,13.67,437,38.75,494,34142,128900,27.6,26.9,0,73.1,0,0,0,0,0,2,1,0.23,0.46,0,0,0
53001950400,2010,9504,"Adams County, Washington",2856,25.34,442,50.11,607,42193,148700,31.6,29.34,0.07,69.08,0.11,0.88,0,0.42,0.11,1,1,0.23,0.23,1,0,0
53001950400,2011,9504,"Adams County, Washington",3123,28.36,448,51.12,706,41522,137400,43.9,29.65,0.26,68.01,0,1.18,0,0.9,0,3,3,0.67,0.67,1,0,0
53001950400,2012,9504,"Adams County, Washington",3123,28.36,453,51.12,706,41522,137400,43.9,29.65,0.26,68.01,0,1.18,0,0.9,0,0,0,0,0,1,0,0
53001950400,2015,9504,"Adams County, Washington",3123,28.36,470,51.12,706,41522,137400,43.9,29.65,0.26,68.01,0,1.18,0,0.9,0,1,1,0.21,0.21,1,0,0
53001950500,2004,9505,"Adams County, Washington",3478,24.86,444,37.43,452,30125,84900,29.1,33.04,0.14,65.53,0.23,0.58,0.03,0.32,0.14,6,3,0.68,1.35,0,0,0
53001950500,2005,9505,"Adams County, Washington",4248,17.18,458,37.44,479,34676,123700,32.7,21.73,0,75.78,0,0.24,0,2.26,0,5,4,0.87,1.09,0,0,0
53001950500,2007,9505,"Adams County, Washington",4248,17.18,485,37.44,479,34676,123700,32.7,21.73,0,75.78,0,0.24,0,2.26,0,4,2,0.41,0.83,1,0,0
53001950500,2008,9505,"Adams County, Washington",4248,17.18,498,37.44,479,34676,123700,32.7,21.73,0,75.78,0,0.24,0,2.26,0,2,1,0.2,0.4,1,0,0
53001950500,2009,9505,"Adams County, Washington",4248,17.18,512,37.44,479,34676,123700,32.7,21.73,0,75.78,0,0.24,0,2.26,0,8,1,0.2,1.56,0,0,0
53001950500,2010,9505,"Adams County, Washington",4753,25.98,525,40.48,593,39375,148200,30.7,19.08,0.08,78.88,0.53,0.93,0,0.32,0.19,3,1,0.19,0.57,1,0,0
53001950500,2011,9505,"Adams County, Washington",4843,16,536,29.41,677,50870,144800,30.5,16.91,0,81.58,0,1.51,0,0,0,4,4,0.75,0.75,1,0,0
53001950500,2012,9505,"Adams County, Washington",4843,16,547,29.41,677,50870,144800,30.5,16.91,0,81.58,0,1.51,0,0,0,2,2,0.37,0.37,1,0,0
53001950500,2015,9505,"Adams County, Washington",4843,16,579,29.41,677,50870,144800,30.5,16.91,0,81.58,0,1.51,0,0,0,1,1,0.17,0.17,1,0,0
53003960100,2005,9601,"Asotin County, Washington",3659,1.69,262,11.67,582,57069,205500,28.1,96.91,0,0.85,1.67,0.46,0.11,0,0,,,,,0,0,0
53003960100,2006,9601,"Asotin County, Washington",3659,1.69,264,11.67,582,57069,205500,28.1,96.91,0,0.85,1.67,0.46,0.11,0,0,,,,,0,0,0
53003960100,2007,9601,"Asotin County, Washington",3659,1.69,267,11.67,582,57069,205500,28.1,96.91,0,0.85,1.67,0.46,0.11,0,0,,,,,0,0,0
53003960100,2008,9601,"Asotin County, Washington",3659,1.69,270,11.67,582,57069,205500,28.1,96.91,0,0.85,1.67,0.46,0.11,0,0,,,,,0,0,0
53003960100,2009,9601,"Asotin County, Washington",3659,1.69,273,11.67,582,57069,205500,28.1,96.91,0,0.85,1.67,0.46,0.11,0,0,,,,,0,0,0
53003960200,2005,9602,"Asotin County, Washington",4677,5.56,394,19.5,669,50519,166800,29.4,97.67,0,2.03,0,0.3,0,0,0,,,,,0,0,0
53003960200,2006,9602,"Asotin County, Washington",4677,5.56,400,19.5,669,50519,166800,29.4,97.67,0,2.03,0,0.3,0,0,0,,,,,0,0,0
53003960200,2007,9602,"Asotin County, Washington",4677,5.56,407,19.5,669,50519,166800,29.4,97.67,0,2.03,0,0.3,0,0,0,,,,,0,0,0
53003960200,2008,9602,"Asotin County, Washington",4677,5.56,413,19.5,669,50519,166800,29.4,97.67,0,2.03,0,0.3,0,0,0,,,,,0,0,0
53003960200,2009,9602,"Asotin County, Washington",4677,5.56,420,19.5,669,50519,166800,29.4,97.67,0,2.03,0,0.3,0,0,0,,,,,0,0,0
53003960300,2005,9603,"Asotin County, Washington",3981,27.19,825,43.04,492,23792,90900,30.1,92.34,0,2.39,0.25,0.5,0,4.52,0,,,,,0,0,0
53003960300,2006,9603,"Asotin County, Washington",3981,27.19,827,43.04,492,23792,90900,30.1,92.34,0,2.39,0.25,0.5,0,4.52,0,,,,,0,0,0
53003960300,2007,9603,"Asotin County, Washington",3981,27.19,830,43.04,492,23792,90900,30.1,92.34,0,2.39,0.25,0.5,0,4.52,0,,,,,0,0,0
53003960300,2008,9603,"Asotin County, Washington",3981,27.19,833,43.04,492,23792,90900,30.1,92.34,0,2.39,0.25,0.5,0,4.52,0,,,,,0,0,0
53003960300,2009,9603,"Asotin County, Washington",3981,27.19,835,43.04,492,23792,90900,30.1,92.34,0,2.39,0.25,0.5,0,4.52,0,,,,,0,0,0
53003960400,2005,9604,"Asotin County, Washington",2318,22.81,330,35.36,722,34643,131900,35.3,83.78,0,6,0.39,4.49,0,5.35,0,,,,,0,0,0
53003960400,2006,9604,"Asotin County, Washington",2318,22.81,336,35.36,722,34643,131900,35.3,83.78,0,6,0.39,4.49,0,5.35,0,,,,,0,0,0
53003960400,2007,9604,"Asotin County, Washington",2318,22.81,342,35.36,722,34643,131900,35.3,83.78,0,6,0.39,4.49,0,5.35,0,,,,,0,0,0
53003960400,2008,9604,"Asotin County, Washington",2318,22.81,347,35.36,722,34643,131900,35.3,83.78,0,6,0.39,4.49,0,5.35,0,,,,,0,0,0
53003960400,2009,9604,"Asotin County, Washington",2318,22.81,353,35.36,722,34643,131900,35.3,83.78,0,6,0.39,4.49,0,5.35,0,,,,,0,0,0
53003960500,2005,9605,"Asotin County, Washington",3143,16.67,679,41.09,602,33926,131300,30.6,92.71,0,5.19,0.22,0,0,1.88,0,,,,,0,0,0
53003960500,2006,9605,"Asotin County, Washington",3143,16.67,685,41.09,602,33926,131300,30.6,92.71,0,5.19,0.22,0,0,1.88,0,,,,,0,0,0
53003960500,2007,9605,"Asotin County, Washington",3143,16.67,691,41.09,602,33926,131300,30.6,92.71,0,5.19,0.22,0,0,1.88,0,,,,,0,0,0
53003960500,2008,9605,"Asotin County, Washington",3143,16.67,697,41.09,602,33926,131300,30.6,92.71,0,5.19,0.22,0,0,1.88,0,,,,,0,0,0
53003960500,2009,9605,"Asotin County, Washington",3143,16.67,703,41.09,602,33926,131300,30.6,92.71,0,5.19,0.22,0,0,1.88,0,,,,,0,0,0
53003960600,2005,9606,"Asotin County, Washington",3420,10.15,411,28.33,574,49118,160000,30.8,92.11,0,0.61,2.57,0,0,4.71,0,,,,,0,0,0
53003960600,2006,9606,"Asotin County, Washington",3420,10.15,416,28.33,574,49118,160000,30.8,92.11,0,0.61,2.57,0,0,4.71,0,,,,,0,0,0
53003960600,2007,9606,"Asotin County, Washington",3420,10.15,422,28.33,574,49118,160000,30.8,92.11,0,0.61,2.57,0,0,4.71,0,,,,,0,0,0
53003960600,2008,9606,"Asotin County, Washington",3420,10.15,427,28.33,574,49118,160000,30.8,92.11,0,0.61,2.57,0,0,4.71,0,,,,,0,0,0
53003960600,2009,9606,"Asotin County, Washington",3420,10.15,433,28.33,574,49118,160000,30.8,92.11,0,0.61,2.57,0,0,4.71,0,,,,,0,0,0
53005010100,2004,101,"Benton County, Washington",4635,4.14,362,19.58,600,73125,157400,22.3,88.31,0.65,2.42,0.71,6.04,0,1.88,0,7,4,1.1,1.93,1,0,0
53005010201,2004,102.01,"Benton County, Washington",3533,4.21,313,21,615,60396,148800,19.3,87.49,0.88,3.65,0.82,5.63,0,1.27,0.25,7,3,0.96,2.24,1,0,0
53005010202,2004,102.02,"Benton County, Washington",5985,14.75,1613,58.32,568,41314,107600,24,82.96,1.77,6.35,0.69,5.68,0.1,2.34,0.12,31,11,0.68,1.92,1,0,0
53005010300,2004,103,"Benton County, Washington",4359,5.13,550,23.88,775,46554,89400,19.2,90.23,0.62,3.81,1.1,1.88,0.21,2,0.16,6,1,0.18,1.09,1,0,0
53005010400,2004,104,"Benton County, Washington",3543,11.37,502,34.94,665,41121,74400,21.2,88.15,1.44,6.01,1.13,1.52,0.06,1.55,0.14,9,4,0.8,1.79,1,0,0
53005010500,2004,105,"Benton County, Washington",3057,10.29,582,51.88,652,40956,103400,23.4,85.93,1.96,6.05,0.72,2.62,0.07,2.39,0.26,7,2,0.34,1.2,1,0,0
53005010600,2004,106,"Benton County, Washington",3666,12.91,825,51.8,589,37804,93600,23.8,85.84,2.26,5.95,0.44,2.05,0.33,2.7,0.44,18,10,1.21,2.18,1,0,0
53005010701,2004,107.01,"Benton County, Washington",1726.41,5.28,80,11.71,610,57387,131300,19.4,90.92,0.44,4.7,0.52,1.71,0.03,1.6,0.08,7,3,3.73,8.71,1,0,0
53005010703,2004,107.03,"Benton County, Washington",2897.54,5.28,184,11.71,610,57387,131300,19.4,90.92,0.44,4.7,0.52,1.71,0.03,1.6,0.08,13,7,3.8,7.06,1,0,0
53005010705,2004,107.05,"Benton County, Washington",4255.37,5.28,100,11.71,610,57387,131300,19.4,90.92,0.44,4.7,0.52,1.71,0.03,1.6,0.08,0,0,0,0,1,0,0
53005010707,2004,107.07,"Benton County, Washington",538.23,5.28,23,11.71,610,57387,131300,19.4,90.92,0.44,4.7,0.52,1.71,0.03,1.6,0.08,1,1,4.43,4.43,1,0,0
53005010708,2004,107.08,"Benton County, Washington",1839.46,5.28,165,11.71,610,57387,131300,19.4,90.92,0.44,4.7,0.52,1.71,0.03,1.6,0.08,5,2,1.21,3.03,1,0,0
53005010803,2004,108.03,"Benton County, Washington",3303,9.78,313,21.58,618,61900,186100,44.2,88.83,1.06,5.3,0.42,3.09,0,1.3,0,2,1,0.32,0.64,1,0,0
53005010805,2004,108.05,"Benton County, Washington",4437,3.8,494,24.62,700,70265,153700,20.5,87.35,1.16,5.04,0.67,4.13,0.06,1.39,0.19,23,13,2.63,4.65,1,0,0
53005010807,2004,108.07,"Benton County, Washington",644,2.99,31,4.62,814,71620,159700,14.5,92.41,0.49,3.67,0.31,1.54,0.07,1.41,0.1,0,0,0,0,1,0,0
53005010809,2004,108.09,"Benton County, Washington",4836.7,3.8,861,24.62,700,70265,153700,20.5,87.35,1.16,5.04,0.67,4.13,0.06,1.39,0.19,9,5,0.58,1.05,1,0,0
53005010810,2004,108.1,"Benton County, Washington",3155.3,3.8,272,24.62,700,70265,153700,20.5,87.35,1.16,5.04,0.67,4.13,0.06,1.39,0.19,2,0,0,0.73,1,0,0
53005010811,2004,108.11,"Benton County, Washington",1678,2.99,16,4.62,814,71620,159700,14.5,92.41,0.49,3.67,0.31,1.54,0.07,1.41,0.1,0,0,0,0,1,0,0
53005010813,2004,108.13,"Benton County, Washington",4877,2.99,268,4.63,813.95,71619.44,159697.54,14.5,92.41,0.49,3.67,0.31,1.54,0.07,1.41,0.1,7,2,0.75,2.61,1,0,0
53005010814,2004,108.14,"Benton County, Washington",1167,2.99,29,4.62,814,71620,159700,14.5,92.41,0.49,3.67,0.31,1.54,0.07,1.41,0.1,1,1,3.4,3.4,1,0,0
53005010901,2004,109.01,"Benton County, Washington",4894,10.11,1271,57.52,540,33265,106000,23.2,81.86,1.45,13.08,0.49,1.23,0.18,1.7,0.02,38,20,1.57,2.99,1,0,0
53005010902,2004,109.02,"Benton County, Washington",4393,9.44,820,46.36,556,41690,111700,20.3,80.13,0.68,13.45,0.8,2.37,0.07,2.37,0.14,22,17,2.07,2.68,1,0,0
53005011001,2004,110.01,"Benton County, Washington",4592,14.36,915,44.07,550,35492,99500,29.6,82.93,0.74,10.47,0.74,2.18,0.07,2.81,0.07,22,8,0.87,2.4,1,0,0
53005011002,2004,110.02,"Benton County, Washington",4307,16.03,1068,58.99,555,35392,93700,23.6,76.71,1.51,15.65,0.91,2.11,0,2.9,0.21,28,20,1.87,2.62,1,0,0
53005011100,2004,111,"Benton County, Washington",6390,11.2,682,28.48,595,44922,101500,22.3,82.33,1.02,12.19,0.69,1.56,0.09,2.07,0.05,15,11,1.61,2.2,1,0,0
53005011200,2004,112,"Benton County, Washington",7331,32.55,1951,71.19,461,22647,71900,29.2,52.33,1.51,39.65,0.86,1.68,0.05,3.7,0.22,131,60,3.08,6.71,1,0,0
53005011300,2004,113,"Benton County, Washington",4795.68,17.79,697,38.86,497,33873,72400,20.6,65.47,0.8,28.29,1.13,1.72,0.14,2.11,0.33,28,18,2.58,4.02,1,0,0
53005011401,2004,114.01,"Benton County, Washington",3465.84,13.3,484,35.79,539.87,38574.25,92835.88,26.48,79.93,1.3,13.91,0.72,1.82,0.03,1.91,0.38,23,12,2.48,4.75,1,0,0
53005011402,2004,114.02,"Benton County, Washington",4760.16,5.2,181,9.97,562.26,60020.7,126192.49,16.84,89.15,0.47,7.04,0.37,1.28,0.06,1.43,0.19,1,0,0,0.55,1,0,0
53005011501,2004,115.01,"Benton County, Washington",6518.32,6.06,411,17.16,613.74,43819.1,114008.37,22.89,87.5,0.05,9.39,0.98,0.23,0.03,1.74,0.08,19,16,3.89,4.62,1,0,0
53005011503,2004,115.03,"Benton County, Washington",6196,4.12,396,12.76,891,57939,140900,35,89.6,0.64,5.79,0.55,1.92,0.08,1.42,0,8,4,1.01,2.02,1,0,0
53005011504,2004,115.04,"Benton County, Washington",2462,4.12,68,12.76,891,57939,140900,35,89.6,0.64,5.79,0.55,1.92,0.08,1.42,0,1,0,0,1.47,1,0,0
53005011600,2004,116,"Benton County, Washington",830,15.09,103,38.15,411,36250,121400,12,60.24,0,38.43,0.24,0.12,0.48,0.48,0,0,0,0,0,1,0,0
53005011700,2004,117,"Benton County, Washington",5970,12.73,670,27.6,504,37554,101400,25.2,68.83,0.23,28.78,0.47,0.72,0.2,0.74,0.03,18,14,2.09,2.69,1,0,0
53005011800,2004,118,"Benton County, Washington",5916.83,19.16,478,26.8,543.02,42096.18,128675.54,30.19,56.93,0.14,40.6,0.51,0.24,0.27,1.07,0.25,16,10,2.09,3.34,1,0,0
53005011900,2004,119,"Benton County, Washington",5494,12.67,421,20.14,536,41456,91500,22.5,79.65,0.13,17.47,0.84,0.55,0.02,1.29,0.05,15,8,1.9,3.57,1,0,0
53005012000,2004,120,"Benton County, Washington",36,0,1,0,0,45000,0,0,63.89,0,30.56,0,5.56,0,0,0,0,0,0,0,1,0,0
53007960100,2003,9601,"Chelan County, Washington",2236,13.6,285,35.12,425,34671,127300,21.1,78.62,0.36,17.71,1.16,0.72,0,1.34,0.09,6,4,1.41,2.11,1,0,0
53007960100,2004,9601,"Chelan County, Washington",2236,13.6,283,35.12,425,34671,127300,21.1,78.62,0.36,17.71,1.16,0.72,0,1.34,0.09,4,1,0.35,1.41,1,0,0
53007960200,2003,9602,"Chelan County, Washington",5902,7.48,667,26.63,572,41119,167800,26.1,92.54,0.05,4.57,0.8,0.29,0.08,1.44,0.22,10,9,1.35,1.5,1,0,0
53007960200,2004,9602,"Chelan County, Washington",5902,7.48,673,26.63,572,41119,167800,26.1,92.54,0.05,4.57,0.8,0.29,0.08,1.44,0.22,10,6,0.89,1.49,1,0,0
53007960300,2003,9603,"Chelan County, Washington",6222,16.84,912,36.46,489,33550,166000,29.1,74.4,0.05,22.36,1.21,0.4,0.06,1.37,0.16,14,7,0.77,1.54,1,0,0
53007960300,2004,9603,"Chelan County, Washington",6222,16.84,916,36.46,489,33550,166000,29.1,74.4,0.05,22.36,1.21,0.4,0.06,1.37,0.16,7,4,0.44,0.76,1,0,0
53007960400,2003,9604,"Chelan County, Washington",3248,19.96,407,33.21,511,33517,165900,24.5,60.78,0.03,36.76,0.89,0.28,0.03,1.02,0.22,5,0,0,1.23,1,0,0
53007960400,2004,9604,"Chelan County, Washington",3248,19.96,420,33.21,511,33517,165900,24.5,60.78,0.03,36.76,0.89,0.28,0.03,1.02,0.22,4,2,0.48,0.95,1,0,0
53007960500,2003,9605,"Chelan County, Washington",6881,3.7,722,29.46,471,43258,171100,23.4,76.5,0.19,20.51,0.68,0.33,0.2,1.54,0.04,7,4,0.55,0.97,1,0,0
53007960500,2004,9605,"Chelan County, Washington",6881,3.7,728,29.46,471,43258,171100,23.4,76.5,0.19,20.51,0.68,0.33,0.2,1.54,0.04,8,6,0.82,1.1,1,0,0
53007960600,2003,9606,"Chelan County, Washington",3943,10.27,558,37.34,493,34773,145100,25.4,79.99,0.05,17.7,0.46,0.38,0.1,1.17,0.15,9,7,1.25,1.61,1,0,0
53007960600,2004,9606,"Chelan County, Washington",3943,10.27,565,37.34,493,34773,145100,25.4,79.99,0.05,17.7,0.46,0.38,0.1,1.17,0.15,3,1,0.18,0.53,1,0,0
53007960700,2003,9607,"Chelan County, Washington",2734,5.83,167,16.22,556,65455,230900,21.7,89.36,0.07,6.58,0.51,1.21,0.15,2.05,0.07,3,1,0.6,1.79,1,0,0
53007960700,2004,9607,"Chelan County, Washington",2734,5.83,169,16.22,556,65455,230900,21.7,89.36,0.07,6.58,0.51,1.21,0.15,2.05,0.07,5,3,1.77,2.96,1,0,0
53007960801,2003,9608.01,"Chelan County, Washington",2260.73,9.89,115,36.49,571,37129,149900,26.5,83.39,0.14,13.45,0.53,1.14,0.07,1.2,0.09,2,1,0.87,1.75,1,0,0
53007960801,2004,9608.01,"Chelan County, Washington",2260.73,9.89,121,36.49,571,37129,149900,26.5,83.39,0.14,13.45,0.53,1.14,0.07,1.2,0.09,3,2,1.65,2.48,1,0,0
53007960802,2003,9608.02,"Chelan County, Washington",6609.27,9.89,1299,36.49,571,37129,149900,26.5,83.39,0.14,13.45,0.53,1.14,0.07,1.2,0.09,20,8,0.62,1.54,1,0,0
53007960802,2004,9608.02,"Chelan County, Washington",6609.27,9.89,1325,36.49,571,37129,149900,26.5,83.39,0.14,13.45,0.53,1.14,0.07,1.2,0.09,18,9,0.68,1.36,1,0,0
53007961000,2003,9610,"Chelan County, Washington",6632,25.98,1628,62.34,442,25786,109300,28.8,65.62,0.53,29.46,1.51,0.65,0.2,1.95,0.09,32,18,1.11,1.97,1,0,0
53007961000,2004,9610,"Chelan County, Washington",6632,25.98,1639,62.34,442,25786,109300,28.8,65.62,0.53,29.46,1.51,0.65,0.2,1.95,0.09,29,20,1.22,1.77,1,0,0
53007961100,2003,9611,"Chelan County, Washington",8217,21.31,1131,40.49,590,30995,107400,29.3,60.83,0.16,35.71,1,0.6,0.06,1.5,0.16,28,18,1.59,2.48,1,0,0
53007961100,2004,9611,"Chelan County, Washington",8217,21.31,1148,40.49,590,30995,107400,29.3,60.83,0.16,35.71,1,0.6,0.06,1.5,0.16,28,15,1.31,2.44,1,0,0
53007961200,2003,9612,"Chelan County, Washington",3506,6.29,308,24.8,710,52049,177700,27.2,85.48,0.09,12.24,0.54,0.63,0.14,0.8,0.09,6,6,1.95,1.95,1,0,0
53007961200,2004,9612,"Chelan County, Washington",3506,6.29,308,24.8,710,52049,177700,27.2,85.48,0.09,12.24,0.54,0.63,0.14,0.8,0.09,10,7,2.27,3.24,1,0,0
53007961301,2003,9613.01,"Chelan County, Washington",1224.37,6.21,107,28.48,609,47960,152700,27.7,87.08,0.19,9.5,0.58,1.07,0.06,1.28,0.24,0,0,0,0,1,0,0
53007961301,2004,9613.01,"Chelan County, Washington",1224.37,6.21,110,28.48,609,47960,152700,27.7,87.08,0.19,9.5,0.58,1.07,0.06,1.28,0.24,0,0,0,0,1,0,0
53007961302,2003,9613.02,"Chelan County, Washington",7000.63,6.21,927,28.48,609,47960,152700,27.7,87.08,0.19,9.5,0.58,1.07,0.06,1.28,0.24,11,10,1.08,1.19,1,0,0
53007961302,2004,9613.02,"Chelan County, Washington",7000.63,6.21,958,28.48,609,47960,152700,27.7,87.08,0.19,9.5,0.58,1.07,0.06,1.28,0.24,6,3,0.31,0.63,1,0,0
53011040101,2004,401.01,"Clark County, Washington",3722,10.55,203,14.38,722,45625,178700,24.3,93.34,0.4,1.99,1.02,0.59,0.11,2.36,0.19,6,5,2.47,2.96,0,0,0
53011040101,2009,401.01,"Clark County, Washington",4344,1.28,247,16.16,1039,68088,247800,19.8,97.47,0,0.76,0.94,0,0,0.83,0,6,5,2.02,2.43,1,0,0
53011040101,2012,401.01,"Clark County, Washington",5190,10.23,262,20.69,842,59726,249800,37.5,95.86,0,1.37,0.25,0,0,2.18,0.35,5,2,0.76,1.91,1,0,0
53011040101,2013,401.01,"Clark County, Washington",5190,10.23,266,20.69,842,59726,249800,37.5,95.86,0,1.37,0.25,0,0,2.18,0.35,6,4,1.51,2.26,1,0,0
53011040102,2004,401.02,"Clark County, Washington",2953,5.4,123,13,789,55350,195100,26.7,94.07,0.27,2.1,0.51,0.58,0.03,2.24,0.2,1,0,0,0.81,0,0,0
53011040102,2009,401.02,"Clark County, Washington",3247,4.24,131,11.07,723,57794,300700,34.8,91.13,0,4.25,0.37,0,0,4.25,0,0,0,0,0,1,0,0
53011040102,2012,401.02,"Clark County, Washington",3367,7.07,137,20.41,1019,66089,281400,28.9,95.9,0.53,2.05,0.33,0,0,1.19,0,6,4,2.93,4.39,1,0,0
53011040102,2013,401.02,"Clark County, Washington",3367,7.07,139,20.41,1019,66089,281400,28.9,95.9,0.53,2.05,0.33,0,0,1.19,0,2,1,0.72,1.44,1,0,0
53011040201,2004,402.01,"Clark County, Washington",4628,5.57,241,12,641,50709,199300,24,91.55,0.26,4.52,0.48,0.89,0.02,2.16,0.13,8,5,2.07,3.31,0,0,0
53011040201,2009,402.01,"Clark County, Washington",5116,4.36,299,11.46,675,61550,326000,34.6,94.9,0.18,2.19,0.57,0.74,0,1.43,0,4,4,1.34,1.34,1,0,0
53011040201,2012,402.01,"Clark County, Washington",5390,4.79,319,19,1070,69479,287500,26.4,89.5,0.95,4.56,1.65,0.98,0,1.8,0.56,8,3,0.94,2.51,1,0,0
