GEOID,year,name,parent.location,population,poverty.rate,renter.occupied.households,pct.renter.occupied,median.gross.rent,median.household.income,median.property.value,rent.burden,pct.white,pct.af.am,pct.hispanic,pct.am.ind,pct.asian,pct.nh.pi,pct.multiple,pct.other,eviction.filings,evictions,eviction.rate,eviction.filing.rate,low.flag,imputed,subbed
42001030101,2001,301.01,"Adams County, Pennsylvania",2454.85,6.68,103,11.93,550,52498.14,119495.79,22.2,96.87,0.12,1.86,0.04,0.36,0.04,0.63,0.08,10,5,4.85,9.69,0,0,0
42001030101,2002,301.01,"Adams County, Pennsylvania",2454.85,6.68,102,11.93,550,52498.14,119495.79,22.2,96.87,0.12,1.86,0.04,0.36,0.04,0.63,0.08,2,1,0.98,1.95,0,0,0
42001030101,2003,301.01,"Adams County, Pennsylvania",2454.85,6.68,102,11.93,550,52498.14,119495.79,22.2,96.87,0.12,1.86,0.04,0.36,0.04,0.63,0.08,3,1,0.98,2.95,0,0,0
42001030101,2004,301.01,"Adams County, Pennsylvania",2454.85,6.68,101,11.93,550,52498.14,119495.79,22.2,96.87,0.12,1.86,0.04,0.36,0.04,0.63,0.08,1,1,0.99,0.99,0,0,0
42001030101,2005,301.01,"Adams County, Pennsylvania",2767.57,2.07,100,7.05,582.02,70757.98,202990,30,96.42,0,3.58,0,0,0,0,0,7,7,6.97,6.97,0,0,0
42001030101,2006,301.01,"Adams County, Pennsylvania",2767.57,2.07,100,7.05,582.02,70757.98,202990,30,96.42,0,3.58,0,0,0,0,0,6,3,3.01,6.02,0,0,0
42001030102,2001,301.02,"Adams County, Pennsylvania",5106,8.61,225,12.42,543,47571,107500,18.6,97.53,0.18,1.19,0.24,0.18,0.02,0.67,0,27,9,4,12.01,0,0,0
42001030102,2002,301.02,"Adams County, Pennsylvania",5106,8.61,226,12.42,543,47571,107500,18.6,97.53,0.18,1.19,0.24,0.18,0.02,0.67,0,25,11,4.87,11.07,0,0,0
42001030102,2003,301.02,"Adams County, Pennsylvania",5106,8.61,227,12.42,543,47571,107500,18.6,97.53,0.18,1.19,0.24,0.18,0.02,0.67,0,28,10,4.41,12.35,0,0,0
42001030102,2004,301.02,"Adams County, Pennsylvania",5106,8.61,228,12.42,543,47571,107500,18.6,97.53,0.18,1.19,0.24,0.18,0.02,0.67,0,18,6,2.64,7.91,0,0,0
42001030102,2005,301.02,"Adams County, Pennsylvania",5651,6,229,17.08,701,59891,199100,24.1,94.3,0.76,4.94,0,0,0,0,0,34,11,4.81,14.88,0,0,0
42001030102,2006,301.02,"Adams County, Pennsylvania",5651,6,229,17.08,701,59891,199100,24.1,94.3,0.76,4.94,0,0,0,0,0,46,29,12.64,20.05,0,0,0
42001030200,2001,302,"Adams County, Pennsylvania",5157.3,7.08,393,21.07,571.62,43507.9,99193.96,18.65,91.32,0.76,6.49,0.18,0.59,0,0.67,0,22,12,3.05,5.6,0,0,0
42001030200,2002,302,"Adams County, Pennsylvania",5157.3,7.08,398,21.07,571.62,43507.9,99193.96,18.65,91.32,0.76,6.49,0.18,0.59,0,0.67,0,13,9,2.26,3.26,0,0,0
42001030200,2003,302,"Adams County, Pennsylvania",5157.3,7.08,404,21.07,571.62,43507.9,99193.96,18.65,91.32,0.76,6.49,0.18,0.59,0,0.67,0,25,12,2.97,6.19,0,0,0
42001030200,2004,302,"Adams County, Pennsylvania",5157.3,7.08,409,21.07,571.62,43507.9,99193.96,18.65,91.32,0.76,6.49,0.18,0.59,0,0.67,0,29,14,3.42,7.09,0,0,0
42001030200,2005,302,"Adams County, Pennsylvania",6105.98,4.43,415,20.09,691.46,51356.95,154720.24,25.07,86.64,1.9,10.25,0,0.21,0,1,0,31,19,4.58,7.47,0,0,0
42001030200,2006,302,"Adams County, Pennsylvania",6105.98,4.43,420,20.09,691.46,51356.95,154720.24,25.07,86.64,1.9,10.25,0,0.21,0,1,0,23,15,3.57,5.47,0,0,0
42001030300,2001,303,"Adams County, Pennsylvania",3546.55,8.64,293,22.67,518.03,41141.45,99300.33,20,87.92,1.1,9.74,0.17,0.06,0.03,0.68,0.31,9,1,0.34,3.07,0,0,0
42001030300,2002,303,"Adams County, Pennsylvania",3546.55,8.64,297,22.67,518.03,41141.45,99300.33,20,87.92,1.1,9.74,0.17,0.06,0.03,0.68,0.31,12,9,3.03,4.04,0,0,0
42001030300,2003,303,"Adams County, Pennsylvania",3546.55,8.64,301,22.67,518.03,41141.45,99300.33,20,87.92,1.1,9.74,0.17,0.06,0.03,0.68,0.31,9,6,1.99,2.99,0,0,0
42001030300,2004,303,"Adams County, Pennsylvania",3546.55,8.64,305,22.67,518.03,41141.45,99300.33,20,87.92,1.1,9.74,0.17,0.06,0.03,0.68,0.31,9,8,2.63,2.95,0,0,0
42001030300,2005,303,"Adams County, Pennsylvania",4006.2,3.94,308,25.37,728.97,49511.07,172389.3,23.3,81.6,1.87,16.06,0,0.47,0,0,0,15,8,2.59,4.86,0,0,0
42001030300,2006,303,"Adams County, Pennsylvania",4006.2,3.94,312,25.37,728.97,49511.07,172389.3,23.3,81.6,1.87,16.06,0,0.47,0,0,0,6,3,0.96,1.92,0,0,0
42001030400,2001,304,"Adams County, Pennsylvania",5435.94,6.97,431,21.52,496,43979,108499.99,19.7,90,1.53,7.36,0.24,0.11,0,0.59,0.18,8,4,0.93,1.86,0,0,0
42001030400,2002,304,"Adams County, Pennsylvania",5435.94,6.97,436,21.52,496,43979,108499.99,19.7,90,1.53,7.36,0.24,0.11,0,0.59,0.18,4,3,0.69,0.92,0,0,0
42001030400,2003,304,"Adams County, Pennsylvania",5435.94,6.97,440,21.52,496,43979,108499.99,19.7,90,1.53,7.36,0.24,0.11,0,0.59,0.18,9,5,1.14,2.04,0,0,0
42001030400,2004,304,"Adams County, Pennsylvania",5435.94,6.97,445,21.52,496,43979,108499.99,19.7,90,1.53,7.36,0.24,0.11,0,0.59,0.18,9,7,1.57,2.02,0,0,0
42001030400,2005,304,"Adams County, Pennsylvania",6167.67,2.1,450,17.62,591,55141.99,189499.96,31.8,90.49,2.16,4.36,0,0.75,0,1.1,1.15,9,4,0.89,2,0,0,0
42001030400,2006,304,"Adams County, Pennsylvania",6167.67,2.1,455,17.62,591,55141.99,189499.96,31.8,90.49,2.16,4.36,0,0.75,0,1.1,1.15,9,7,1.54,1.98,0,0,0
42001030500,2001,305,"Adams County, Pennsylvania",3779.17,8.01,310,21.37,503.19,42248.57,104362.04,18.15,91.5,0.59,6.96,0.24,0.14,0,0.58,0,28,10,3.23,9.04,0,0,0
42001030500,2002,305,"Adams County, Pennsylvania",3779.17,8.01,316,21.37,503.19,42248.57,104362.04,18.15,91.5,0.59,6.96,0.24,0.14,0,0.58,0,31,16,5.06,9.81,0,0,0
42001030500,2003,305,"Adams County, Pennsylvania",3779.17,8.01,322,21.37,503.19,42248.57,104362.04,18.15,91.5,0.59,6.96,0.24,0.14,0,0.58,0,30,12,3.73,9.31,0,0,0
42001030500,2004,305,"Adams County, Pennsylvania",3779.17,8.01,328,21.37,503.19,42248.57,104362.04,18.15,91.5,0.59,6.96,0.24,0.14,0,0.58,0,28,13,3.96,8.53,0,0,0
42001030500,2005,305,"Adams County, Pennsylvania",4118.89,3.6,334,21.64,668.76,50841.36,174126.06,26.55,82.92,1.45,11.01,0,0.29,0,1.02,3.3,19,4,1.2,5.68,0,0,0
42001030500,2006,305,"Adams County, Pennsylvania",4118.89,3.6,340,21.64,668.76,50841.36,174126.06,26.55,82.92,1.45,11.01,0,0.29,0,1.02,3.3,23,8,2.35,6.75,0,0,0
42001030600,2001,306,"Adams County, Pennsylvania",4541.65,5.43,337,19.57,532.88,43997.33,113847.95,25.26,94.65,1.27,2.32,0.13,0.72,0,0.79,0.11,27,15,4.45,8.02,0,0,0
42001030600,2002,306,"Adams County, Pennsylvania",4541.65,5.43,343,19.57,532.88,43997.33,113847.95,25.26,94.65,1.27,2.32,0.13,0.72,0,0.79,0.11,16,10,2.91,4.66,0,0,0
42001030600,2003,306,"Adams County, Pennsylvania",4541.65,5.43,350,19.57,532.88,43997.33,113847.95,25.26,94.65,1.27,2.32,0.13,0.72,0,0.79,0.11,17,7,2,4.86,0,0,0
42001030600,2004,306,"Adams County, Pennsylvania",4541.65,5.43,356,19.57,532.88,43997.33,113847.95,25.26,94.65,1.27,2.32,0.13,0.72,0,0.79,0.11,19,7,1.97,5.34,0,0,0
42001030600,2005,306,"Adams County, Pennsylvania",5073.37,6.44,362,18.84,790.35,61727.56,208899.15,19.24,84.95,1.11,12.2,0,0.47,0,1.26,0.02,31,16,4.42,8.56,0,0,0
42001030600,2006,306,"Adams County, Pennsylvania",5073.37,6.44,369,18.84,790.35,61727.56,208899.15,19.24,84.95,1.11,12.2,0,0.47,0,1.26,0.02,20,14,3.8,5.43,0,0,0
42001030700,2001,307,"Adams County, Pennsylvania",5795.59,10.65,342,15.73,558.29,40987.56,108814.09,29.19,96.5,0.6,2.04,0.07,0.38,0,0.41,0,19,10,2.92,5.55,0,0,0
42001030700,2002,307,"Adams County, Pennsylvania",5795.59,10.65,353,15.73,558.29,40987.56,108814.09,29.19,96.5,0.6,2.04,0.07,0.38,0,0.41,0,25,14,3.97,7.09,0,0,0
42001030700,2003,307,"Adams County, Pennsylvania",5795.59,10.65,363,15.73,558.29,40987.56,108814.09,29.19,96.5,0.6,2.04,0.07,0.38,0,0.41,0,24,14,3.85,6.6,0,0,0
42001030700,2004,307,"Adams County, Pennsylvania",5795.59,10.65,374,15.73,558.29,40987.56,108814.09,29.19,96.5,0.6,2.04,0.07,0.38,0,0.41,0,38,14,3.74,10.16,0,0,0
42001030700,2005,307,"Adams County, Pennsylvania",6584.25,6.77,384,19.02,760.13,50697.76,169710.95,22.61,90.54,0.47,6.22,0,1.58,0,1.2,0,21,8,2.08,5.46,0,0,0
42001030700,2006,307,"Adams County, Pennsylvania",6584.25,6.77,395,19.02,760.13,50697.76,169710.95,22.61,90.54,0.47,6.22,0,1.58,0,1.2,0,32,20,5.06,8.1,0,0,0
42001030800,2001,308,"Adams County, Pennsylvania",6133.64,5,418,17.81,503.99,45526.81,115795.31,21.3,96.44,0.18,2.66,0.05,0.29,0.03,0.31,0.03,50,21,5.03,11.97,0,0,0
42001030800,2002,308,"Adams County, Pennsylvania",6133.64,5,426,17.81,503.99,45526.81,115795.31,21.3,96.44,0.18,2.66,0.05,0.29,0.03,0.31,0.03,33,16,3.75,7.74,0,0,0
42001030800,2003,308,"Adams County, Pennsylvania",6133.64,5,435,17.81,503.99,45526.81,115795.31,21.3,96.44,0.18,2.66,0.05,0.29,0.03,0.31,0.03,47,26,5.98,10.8,0,0,0
42001030800,2004,308,"Adams County, Pennsylvania",6133.64,5,444,17.81,503.99,45526.81,115795.31,21.3,96.44,0.18,2.66,0.05,0.29,0.03,0.31,0.03,51,27,6.08,11.49,0,0,0
42001030800,2005,308,"Adams County, Pennsylvania",7184.69,4.46,453,15.88,735.99,55109.85,173798.87,25.6,92.58,0.78,3.54,0,2.1,0,1,0,47,18,3.98,10.39,0,0,0
42001030800,2006,308,"Adams County, Pennsylvania",7184.69,4.46,461,15.88,735.99,55109.85,173798.87,25.6,92.58,0.78,3.54,0,2.1,0,1,0,62,44,9.54,13.44,0,0,0
42001030900,2001,309,"Adams County, Pennsylvania",6570.36,5.18,680,27.82,474,41102,98300,19.2,92.16,0.7,5.95,0.15,0.4,0.06,0.53,0.05,63,24,3.53,9.26,0,0,0
42001030900,2002,309,"Adams County, Pennsylvania",6570.36,5.18,701,27.82,474,41102,98300,19.2,92.16,0.7,5.95,0.15,0.4,0.06,0.53,0.05,33,14,2,4.71,0,0,0
42001030900,2003,309,"Adams County, Pennsylvania",6570.36,5.18,721,27.82,474,41102,98300,19.2,92.16,0.7,5.95,0.15,0.4,0.06,0.53,0.05,55,36,4.99,7.63,0,0,0
42001030900,2004,309,"Adams County, Pennsylvania",6570.36,5.18,741,27.82,474,41102,98300,19.2,92.16,0.7,5.95,0.15,0.4,0.06,0.53,0.05,33,18,2.43,4.45,0,0,0
42001030900,2005,309,"Adams County, Pennsylvania",6764.31,6.88,761,32.77,693,50805,169600,28.6,88.93,0.83,7.86,0.59,0.64,0,1.11,0.04,46,24,3.15,6.04,0,0,0
42001030900,2006,309,"Adams County, Pennsylvania",6764.31,6.88,782,32.77,693,50805,169600,28.6,88.93,0.83,7.86,0.59,0.64,0,1.11,0.04,53,35,4.48,6.78,0,0,0
42001031000,2001,310,"Adams County, Pennsylvania",1348.62,2.21,69,13.54,611.74,48772.88,105549.73,14.82,98.43,0.45,0.23,0.07,0.3,0,0.52,0,1,0,0,1.44,0,0,0
42001031000,2002,310,"Adams County, Pennsylvania",1348.62,2.21,74,13.54,611.74,48772.88,105549.73,14.82,98.43,0.45,0.23,0.07,0.3,0,0.52,0,4,4,5.41,5.41,0,0,0
42001031000,2003,310,"Adams County, Pennsylvania",1348.62,2.21,78,13.54,611.74,48772.88,105549.73,14.82,98.43,0.45,0.23,0.07,0.3,0,0.52,0,0,0,0,0,0,0,0
42001031000,2004,310,"Adams County, Pennsylvania",1348.62,2.21,83,13.54,611.74,48772.88,105549.73,14.82,98.43,0.45,0.23,0.07,0.3,0,0.52,0,3,0,0,3.63,0,0,0
42001031000,2005,310,"Adams County, Pennsylvania",1353.7,2.05,87,11.38,691.04,59527.69,174033.39,22.91,99.98,0,0.02,0,0,0,0,0,6,1,1.15,6.89,0,0,0
42001031000,2006,310,"Adams County, Pennsylvania",1353.7,2.05,91,11.38,691.04,59527.69,174033.39,22.91,99.98,0,0.02,0,0,0,0,0,5,1,1.09,5.47,0,0,0
42001031101,2001,311.01,"Adams County, Pennsylvania",5010.31,4.78,752,35.74,528.01,36043.59,89601.99,22.4,96.55,0.56,2.07,0.14,0.16,0.02,0.46,0.04,25,18,2.39,3.32,0,0,0
42001031101,2002,311.01,"Adams County, Pennsylvania",5010.31,4.78,761,35.74,528.01,36043.59,89601.99,22.4,96.55,0.56,2.07,0.14,0.16,0.02,0.46,0.04,47,33,4.33,6.17,0,0,0
42001031101,2003,311.01,"Adams County, Pennsylvania",5010.31,4.78,771,35.74,528.01,36043.59,89601.99,22.4,96.55,0.56,2.07,0.14,0.16,0.02,0.46,0.04,41,24,3.11,5.32,0,0,0
42001031101,2004,311.01,"Adams County, Pennsylvania",5010.31,4.78,780,35.74,528.01,36043.59,89601.99,22.4,96.55,0.56,2.07,0.14,0.16,0.02,0.46,0.04,36,20,2.57,4.62,0,0,0
42001031101,2005,311.01,"Adams County, Pennsylvania",5109.22,1.12,789,35.82,703,45788.71,152902.63,25.4,93.31,0,4.83,0,0.84,0,1.02,0,47,25,3.17,5.96,0,0,0
42001031101,2006,311.01,"Adams County, Pennsylvania",5109.22,1.12,798,35.82,703,45788.71,152902.63,25.4,93.31,0,4.83,0,0.84,0,1.02,0,50,33,4.13,6.26,0,0,0
42001031102,2001,311.02,"Adams County, Pennsylvania",2041.08,5.24,82,10.8,707.99,49418.48,122198.73,25.4,97.6,0.44,1.32,0,0.1,0,0.54,0,3,3,3.64,3.64,0,0,0
42001031102,2002,311.02,"Adams County, Pennsylvania",2041.08,5.24,85,10.8,707.99,49418.48,122198.73,25.4,97.6,0.44,1.32,0,0.1,0,0.54,0,0,0,0,0,0,0,0
42001031102,2003,311.02,"Adams County, Pennsylvania",2041.08,5.24,87,10.8,707.99,49418.48,122198.73,25.4,97.6,0.44,1.32,0,0.1,0,0.54,0,2,1,1.15,2.29,0,0,0
42001031102,2004,311.02,"Adams County, Pennsylvania",2041.08,5.24,90,10.8,707.99,49418.48,122198.73,25.4,97.6,0.44,1.32,0,0.1,0,0.54,0,3,3,3.35,3.35,0,0,0
42001031102,2005,311.02,"Adams County, Pennsylvania",2422.08,4.74,92,10.67,863.99,71405,253796.06,50,99.71,0,0,0,0,0,0,0.29,3,2,2.17,3.26,0,0,0
42001031102,2006,311.02,"Adams County, Pennsylvania",2422.08,4.74,94,10.67,863.99,71405,253796.06,50,99.71,0,0,0,0,0,0,0.29,1,1,1.06,1.06,0,0,0
42001031201,2001,312.01,"Adams County, Pennsylvania",3231.83,3.28,172,14.36,757.47,46087.87,117976.51,23.41,95.45,1.3,1.98,0.31,0.46,0,0.31,0.19,5,5,2.91,2.91,0,0,0
42001031201,2002,312.01,"Adams County, Pennsylvania",3231.83,3.28,172,14.36,757.47,46087.87,117976.51,23.41,95.45,1.3,1.98,0.31,0.46,0,0.31,0.19,5,4,2.32,2.9,0,0,0
42001031201,2003,312.01,"Adams County, Pennsylvania",3231.83,3.28,173,14.36,757.47,46087.87,117976.51,23.41,95.45,1.3,1.98,0.31,0.46,0,0.31,0.19,5,4,2.32,2.89,0,0,0
42001031201,2004,312.01,"Adams County, Pennsylvania",3231.83,3.28,173,14.36,757.47,46087.87,117976.51,23.41,95.45,1.3,1.98,0.31,0.46,0,0.31,0.19,7,7,4.04,4.04,0,0,0
42001031201,2005,312.01,"Adams County, Pennsylvania",3668.8,5.21,174,13.2,852.75,59243.76,245005.3,26.19,99.08,0,0.02,0,0.9,0,0,0,8,7,4.02,4.6,0,0,0
42001031201,2006,312.01,"Adams County, Pennsylvania",3668.8,5.21,175,13.2,852.75,59243.76,245005.3,26.19,99.08,0,0.02,0,0.9,0,0,0,7,4,2.29,4.01,0,0,0
42001031202,2001,312.02,"Adams County, Pennsylvania",2280.77,6.48,101,12.74,588.28,46789.31,120728.5,21.98,98.49,0.18,0.53,0.09,0.35,0.04,0.27,0.04,4,4,3.96,3.96,0,0,0
42001031202,2002,312.02,"Adams County, Pennsylvania",2280.77,6.48,103,12.74,588.28,46789.31,120728.5,21.98,98.49,0.18,0.53,0.09,0.35,0.04,0.27,0.04,4,3,2.92,3.89,0,0,0
42001031202,2003,312.02,"Adams County, Pennsylvania",2280.77,6.48,105,12.74,588.28,46789.31,120728.5,21.98,98.49,0.18,0.53,0.09,0.35,0.04,0.27,0.04,5,5,4.77,4.77,0,0,0
42001031202,2004,312.02,"Adams County, Pennsylvania",2280.77,6.48,107,12.74,588.28,46789.31,120728.5,21.98,98.49,0.18,0.53,0.09,0.35,0.04,0.27,0.04,4,1,0.94,3.75,0,0,0
42001031202,2005,312.02,"Adams County, Pennsylvania",2500.94,6.37,109,9.86,661.99,69955.25,245038.9,40.29,99.12,0.84,0.02,0,0.01,0,0.01,0,8,6,5.53,7.37,0,0,0
42001031202,2006,312.02,"Adams County, Pennsylvania",2500.94,6.37,110,9.86,661.99,69955.25,245038.9,40.29,99.12,0.84,0.02,0,0.01,0,0.01,0,2,2,1.81,1.81,0,0,0
42001031203,2001,312.03,"Adams County, Pennsylvania",2981.71,2.93,143,13.5,525.19,47616.65,143433.74,18.01,97.66,0.07,0.84,0.23,0.67,0,0.5,0.03,1,1,0.7,0.7,0,0,0
42001031203,2002,312.03,"Adams County, Pennsylvania",2981.71,2.93,142,13.5,525.19,47616.65,143433.74,18.01,97.66,0.07,0.84,0.23,0.67,0,0.5,0.03,0,0,0,0,0,0,0
42001031203,2003,312.03,"Adams County, Pennsylvania",2981.71,2.93,141,13.5,525.19,47616.65,143433.74,18.01,97.66,0.07,0.84,0.23,0.67,0,0.5,0.03,1,0,0,0.71,0,0,0
42001031203,2004,312.03,"Adams County, Pennsylvania",2981.71,2.93,140,13.5,525.19,47616.65,143433.74,18.01,97.66,0.07,0.84,0.23,0.67,0,0.5,0.03,1,1,0.71,0.71,0,0,0
42001031203,2005,312.03,"Adams County, Pennsylvania",3322.72,1.39,139,16.49,648.04,62008.39,244402.31,28.34,95.12,0.33,2.01,0,1.56,0,0.99,0,2,2,1.44,1.44,0,0,0
42001031203,2006,312.03,"Adams County, Pennsylvania",3322.72,1.39,138,16.49,648.04,62008.39,244402.31,28.34,95.12,0.33,2.01,0,1.56,0,0.99,0,1,1,0.72,0.72,0,0,0
42001031300,2001,313,"Adams County, Pennsylvania",3942.1,10.01,524,32.85,465,36678.33,107000.48,23.9,96.63,0.56,1.27,0.08,0.43,0,0.91,0.13,18,14,2.67,3.43,0,0,0
42001031300,2002,313,"Adams County, Pennsylvania",3942.1,10.01,527,32.85,465,36678.33,107000.48,23.9,96.63,0.56,1.27,0.08,0.43,0,0.91,0.13,25,15,2.84,4.74,0,0,0
42001031300,2003,313,"Adams County, Pennsylvania",3942.1,10.01,531,32.85,465,36678.33,107000.48,23.9,96.63,0.56,1.27,0.08,0.43,0,0.91,0.13,20,13,2.45,3.77,0,0,0
42001031300,2004,313,"Adams County, Pennsylvania",3942.1,10.01,534,32.85,465,36678.33,107000.48,23.9,96.63,0.56,1.27,0.08,0.43,0,0.91,0.13,19,14,2.62,3.56,0,0,0
42001031300,2005,313,"Adams County, Pennsylvania",4125.88,10.06,537,35.51,702,44284.83,174602.3,28.4,94.48,1.21,1.84,1.48,0.46,0,0.53,0,24,6,1.12,4.47,0,0,0
42001031300,2006,313,"Adams County, Pennsylvania",4125.88,10.06,541,35.51,702,44284.83,174602.3,28.4,94.48,1.21,1.84,1.48,0.46,0,0.53,0,29,15,2.77,5.36,0,0,0
42001031401,2001,314.01,"Adams County, Pennsylvania",3440.82,6.18,218,16.49,489.74,43727.18,138428.73,24.1,92.01,3.03,3,0.32,1.02,0,0.56,0.06,22,7,3.21,10.1,0,0,0
42001031401,2002,314.01,"Adams County, Pennsylvania",3440.82,6.18,223,16.49,489.74,43727.18,138428.73,24.1,92.01,3.03,3,0.32,1.02,0,0.56,0.06,15,6,2.69,6.73,0,0,0
42001031401,2003,314.01,"Adams County, Pennsylvania",3440.82,6.18,228,16.49,489.74,43727.18,138428.73,24.1,92.01,3.03,3,0.32,1.02,0,0.56,0.06,9,7,3.07,3.95,0,0,0
42001031401,2004,314.01,"Adams County, Pennsylvania",3440.82,6.18,233,16.49,489.74,43727.18,138428.73,24.1,92.01,3.03,3,0.32,1.02,0,0.56,0.06,13,3,1.29,5.57,0,0,0
42001031401,2005,314.01,"Adams County, Pennsylvania",4208.23,4.79,238,24.85,624.65,52866.98,226733.5,30.47,88.33,4.41,6.86,0,0.01,0,0.38,0,18,11,4.62,7.55,0,0,0
42001031401,2006,314.01,"Adams County, Pennsylvania",4208.23,4.79,243,24.85,624.65,52866.98,226733.5,30.47,88.33,4.41,6.86,0,0.01,0,0.38,0,12,9,3.7,4.93,0,0,0
42001031402,2001,314.02,"Adams County, Pennsylvania",2293.89,4.77,194,20.51,709,53749.93,119100.13,22.2,94.16,1.74,0.92,0.17,2.09,0,0.92,0,3,1,0.52,1.55,0,0,0
42001031402,2002,314.02,"Adams County, Pennsylvania",2293.89,4.77,196,20.51,709,53749.93,119100.13,22.2,94.16,1.74,0.92,0.17,2.09,0,0.92,0,5,4,2.04,2.55,0,0,0
42001031402,2003,314.02,"Adams County, Pennsylvania",2293.89,4.77,198,20.51,709,53749.93,119100.13,22.2,94.16,1.74,0.92,0.17,2.09,0,0.92,0,4,4,2.02,2.02,0,0,0
42001031402,2004,314.02,"Adams County, Pennsylvania",2293.89,4.77,200,20.51,709,53749.93,119100.13,22.2,94.16,1.74,0.92,0.17,2.09,0,0.92,0,6,5,2.5,3,0,0,0
42001031402,2005,314.02,"Adams County, Pennsylvania",2107,10.17,202,26.23,851,46485.11,198901.43,32.2,92.27,1.94,0.95,0,0,0,4.84,0,1,1,0.5,0.5,0,0,0
42001031402,2006,314.02,"Adams County, Pennsylvania",2107,10.17,204,26.23,851,46485.11,198901.43,32.2,92.27,1.94,0.95,0,0,0,4.84,0,4,4,1.96,1.96,0,0,0
42001031501,2001,315.01,"Adams County, Pennsylvania",2880.25,26.88,337,60.22,433,24609,105200,25.4,88.85,2.07,5.87,0.48,1.24,0.03,1.17,0.28,8,6,1.78,2.37,0,0,0
42001031501,2002,315.01,"Adams County, Pennsylvania",2880.25,26.88,339,60.22,433,24609,105200,25.4,88.85,2.07,5.87,0.48,1.24,0.03,1.17,0.28,4,4,1.18,1.18,0,0,0
42001031501,2003,315.01,"Adams County, Pennsylvania",2880.25,26.88,341,60.22,433,24609,105200,25.4,88.85,2.07,5.87,0.48,1.24,0.03,1.17,0.28,2,0,0,0.59,0,0,0
42001031501,2004,315.01,"Adams County, Pennsylvania",2880.25,26.88,342,60.22,433,24609,105200,25.4,88.85,2.07,5.87,0.48,1.24,0.03,1.17,0.28,4,4,1.17,1.17,0,0,0
42001031501,2005,315.01,"Adams County, Pennsylvania",3479.97,0,344,55.84,550,51625,196200,23.3,86.17,8.32,2.66,0,1.74,0,0.49,0.63,4,4,1.16,1.16,0,0,0
42001031501,2006,315.01,"Adams County, Pennsylvania",3479.97,0,346,55.84,550,51625,196200,23.3,86.17,8.32,2.66,0,1.74,0,0.49,0.63,5,5,1.45,1.45,0,0,0
42001031502,2001,315.02,"Adams County, Pennsylvania",4594.23,17.22,1276,65.04,484.06,30145.21,110202.34,23.2,79.13,7.66,9.38,0.2,1.28,0.02,2.18,0.15,34,23,1.8,2.66,0,0,0
42001031502,2002,315.02,"Adams County, Pennsylvania",4594.23,17.22,1263,65.04,484.06,30145.21,110202.34,23.2,79.13,7.66,9.38,0.2,1.28,0.02,2.18,0.15,38,26,2.06,3.01,0,0,0
42001031502,2003,315.02,"Adams County, Pennsylvania",4594.23,17.22,1249,65.04,484.06,30145.21,110202.34,23.2,79.13,7.66,9.38,0.2,1.28,0.02,2.18,0.15,50,31,2.48,4,0,0,0
42001031502,2004,315.02,"Adams County, Pennsylvania",4594.23,17.22,1236,65.04,484.06,30145.21,110202.34,23.2,79.13,7.66,9.38,0.2,1.28,0.02,2.18,0.15,39,22,1.78,3.16,0,0,0
42001031502,2005,315.02,"Adams County, Pennsylvania",4561.14,9.33,1222,55.95,625.06,42441.06,181404.6,26.8,79.63,4.56,10.72,0.37,0.42,0,4.3,0,41,30,2.46,3.36,0,0,0
42001031502,2006,315.02,"Adams County, Pennsylvania",4561.14,9.33,1208,55.95,625.06,42441.06,181404.6,26.8,79.63,4.56,10.72,0.37,0.42,0,4.3,0,31,21,1.74,2.57,0,0,0
42001031600,2001,316,"Adams County, Pennsylvania",6040.46,3.3,259,11.56,628.56,52131.61,121924.55,20.81,96.51,0.46,0.91,0.28,0.4,0.02,1.24,0.17,4,3,1.16,1.54,0,0,0
42001031600,2002,316,"Adams County, Pennsylvania",6040.46,3.3,261,11.56,628.56,52131.61,121924.55,20.81,96.51,0.46,0.91,0.28,0.4,0.02,1.24,0.17,4,2,0.77,1.53,0,0,0
42001031600,2003,316,"Adams County, Pennsylvania",6040.46,3.3,262,11.56,628.56,52131.61,121924.55,20.81,96.51,0.46,0.91,0.28,0.4,0.02,1.24,0.17,5,4,1.53,1.91,0,0,0
42001031600,2004,316,"Adams County, Pennsylvania",6040.46,3.3,264,11.56,628.56,52131.61,121924.55,20.81,96.51,0.46,0.91,0.28,0.4,0.02,1.24,0.17,2,1,0.38,0.76,0,0,0
42001031600,2005,316,"Adams County, Pennsylvania",6491.93,2.49,265,8.91,881.61,71999.37,231611.48,23.51,96.38,1.11,1.55,0.11,0.5,0,0.36,0,10,9,3.4,3.77,0,0,0
42001031600,2006,316,"Adams County, Pennsylvania",6491.93,2.49,266,8.91,881.61,71999.37,231611.48,23.51,96.38,1.11,1.55,0.11,0.5,0,0.36,0,9,5,1.88,3.38,0,0,0
42001031700,2001,317,"Adams County, Pennsylvania",2685.5,6.83,216,20.3,483.06,39636.17,97710.1,24.2,96.85,0.15,1.18,0.22,0.37,0.07,0.81,0.33,4,2,0.93,1.85,0,0,0
42001031700,2002,317,"Adams County, Pennsylvania",2685.5,6.83,218,20.3,483.06,39636.17,97710.1,24.2,96.85,0.15,1.18,0.22,0.37,0.07,0.81,0.33,3,2,0.92,1.38,0,0,0
