GEOID,year,name,parent.location,population,poverty.rate,renter.occupied.households,pct.renter.occupied,median.gross.rent,median.household.income,median.property.value,rent.burden,pct.white,pct.af.am,pct.hispanic,pct.am.ind,pct.asian,pct.nh.pi,pct.multiple,pct.other,eviction.filings,evictions,eviction.rate,eviction.filing.rate,low.flag,imputed,subbed
17031020301,2006,203.01,"Cook County, Illinois",4323.26,9.2,419,24.53,842,55211,232100,35.7,75.56,5.72,9.02,0,6.38,0,3.32,0,4,2,0.48,0.95,0,0,0
17031020301,2007,203.01,"Cook County, Illinois",4323.26,9.2,419,24.53,842,55211,232100,35.7,75.56,5.72,9.02,0,6.38,0,3.32,0,8,1,0.24,1.91,0,0,0
17031020301,2008,203.01,"Cook County, Illinois",4323.26,9.2,419,24.53,842,55211,232100,35.7,75.56,5.72,9.02,0,6.38,0,3.32,0,11,5,1.19,2.63,0,0,0
17031020302,2006,203.02,"Cook County, Illinois",4977.74,9.2,750,24.53,842,55211,232100,35.7,75.56,5.72,9.02,0,6.38,0,3.32,0,18,7,0.93,2.4,0,0,0
17031020302,2007,203.02,"Cook County, Illinois",4977.74,9.2,730,24.53,842,55211,232100,35.7,75.56,5.72,9.02,0,6.38,0,3.32,0,17,7,0.96,2.33,0,0,0
17031020302,2008,203.02,"Cook County, Illinois",4977.74,9.2,710,24.53,842,55211,232100,35.7,75.56,5.72,9.02,0,6.38,0,3.32,0,24,17,2.39,3.38,0,0,0
17031020400,2006,204,"Cook County, Illinois",4212.96,9.38,851,47.86,956,53611,307900,32.4,60.28,9.92,11.51,0,14.69,0,3.2,0.4,23,10,1.17,2.7,0,0,0
17031020400,2007,204,"Cook County, Illinois",4212.96,9.38,843,47.86,956,53611,307900,32.4,60.28,9.92,11.51,0,14.69,0,3.2,0.4,27,11,1.3,3.2,0,0,0
17031020400,2008,204,"Cook County, Illinois",4212.96,9.38,835,47.86,956,53611,307900,32.4,60.28,9.92,11.51,0,14.69,0,3.2,0.4,28,6,0.72,3.35,0,0,0
17031020500,2006,205,"Cook County, Illinois",5409,22.47,1530,59.66,878,32475,181700,43.5,23.35,15.97,24.37,0,28.67,0,5.31,2.33,35,11,0.72,2.29,0,0,0
17031020500,2007,205,"Cook County, Illinois",5409,22.47,1505,59.66,878,32475,181700,43.5,23.35,15.97,24.37,0,28.67,0,5.31,2.33,34,15,1,2.26,0,0,0
17031020500,2008,205,"Cook County, Illinois",5409,22.47,1479,59.66,878,32475,181700,43.5,23.35,15.97,24.37,0,28.67,0,5.31,2.33,53,22,1.49,3.58,0,0,0
17031020601,2006,206.01,"Cook County, Illinois",5967.28,14.31,1240,55.08,873,41088,316600,29.6,39.72,9,25.7,0.57,23.82,0,0.97,0.21,19,12,0.97,1.53,0,0,0
17031020601,2007,206.01,"Cook County, Illinois",5967.28,14.31,1233,55.08,873,41088,316600,29.6,39.72,9,25.7,0.57,23.82,0,0.97,0.21,23,8,0.65,1.87,0,0,0
17031020601,2008,206.01,"Cook County, Illinois",5967.28,14.31,1225,55.08,873,41088,316600,29.6,39.72,9,25.7,0.57,23.82,0,0.97,0.21,42,16,1.31,3.43,0,0,0
17031020602,2006,206.02,"Cook County, Illinois",4313.72,14.31,729,55.08,873,41088,316600,29.6,39.72,9,25.7,0.57,23.82,0,0.97,0.21,18,9,1.23,2.47,0,0,0
17031020602,2007,206.02,"Cook County, Illinois",4313.72,14.31,735,55.08,873,41088,316600,29.6,39.72,9,25.7,0.57,23.82,0,0.97,0.21,22,7,0.95,2.99,0,0,0
17031020602,2008,206.02,"Cook County, Illinois",4313.72,14.31,741,55.08,873,41088,316600,29.6,39.72,9,25.7,0.57,23.82,0,0.97,0.21,21,10,1.35,2.83,0,0,0
17031020701,2006,207.01,"Cook County, Illinois",1673.96,16.85,217,50.89,958,48455,350000,35.1,53.99,3.29,11.97,0,29.77,0,0.62,0.36,6,1,0.46,2.77,0,0,0
17031020701,2007,207.01,"Cook County, Illinois",1673.96,16.85,220,50.89,958,48455,350000,35.1,53.99,3.29,11.97,0,29.77,0,0.62,0.36,1,0,0,0.46,0,0,0
17031020701,2008,207.01,"Cook County, Illinois",1673.96,16.85,223,50.89,958,48455,350000,35.1,53.99,3.29,11.97,0,29.77,0,0.62,0.36,7,5,2.24,3.14,0,0,0
17031020702,2006,207.02,"Cook County, Illinois",7134.04,16.85,1352,50.89,958,48455,350000,35.1,53.99,3.29,11.97,0,29.77,0,0.62,0.36,31,9,0.67,2.29,0,0,0
17031020702,2007,207.02,"Cook County, Illinois",7134.04,16.85,1362,50.89,958,48455,350000,35.1,53.99,3.29,11.97,0,29.77,0,0.62,0.36,35,11,0.81,2.57,0,0,0
17031020702,2008,207.02,"Cook County, Illinois",7134.04,16.85,1372,50.89,958,48455,350000,35.1,53.99,3.29,11.97,0,29.77,0,0.62,0.36,40,23,1.68,2.92,0,0,0
17031020801,2006,208.01,"Cook County, Illinois",5671.98,16.49,1174,61.54,914,51295,374400,28.3,42.27,9.24,26.58,2.98,17.57,0,1.36,0,25,6,0.51,2.13,0,0,0
17031020801,2007,208.01,"Cook County, Illinois",5671.98,16.49,1171,61.54,914,51295,374400,28.3,42.27,9.24,26.58,2.98,17.57,0,1.36,0,27,14,1.2,2.31,0,0,0
17031020801,2008,208.01,"Cook County, Illinois",5671.98,16.49,1168,61.54,914,51295,374400,28.3,42.27,9.24,26.58,2.98,17.57,0,1.36,0,26,6,0.51,2.23,0,0,0
17031020802,2006,208.02,"Cook County, Illinois",7696.02,16.49,1463,61.54,914,51295,374400,28.3,42.27,9.24,26.58,2.98,17.57,0,1.36,0,39,18,1.23,2.67,0,0,0
17031020802,2007,208.02,"Cook County, Illinois",7696.02,16.49,1443,61.54,914,51295,374400,28.3,42.27,9.24,26.58,2.98,17.57,0,1.36,0,43,16,1.11,2.98,0,0,0
17031020802,2008,208.02,"Cook County, Illinois",7696.02,16.49,1424,61.54,914,51295,374400,28.3,42.27,9.24,26.58,2.98,17.57,0,1.36,0,54,30,2.11,3.79,0,0,0
17031020901,2006,209.01,"Cook County, Illinois",5878.64,14.07,1261,46.73,891,46607,183100,30.6,31.82,10.7,27.51,0.17,26.8,0,1.38,1.63,46,13,1.03,3.65,0,0,0
17031020901,2007,209.01,"Cook County, Illinois",5878.64,14.07,1230,46.73,891,46607,183100,30.6,31.82,10.7,27.51,0.17,26.8,0,1.38,1.63,46,19,1.54,3.74,0,0,0
17031020901,2008,209.01,"Cook County, Illinois",5878.64,14.07,1198,46.73,891,46607,183100,30.6,31.82,10.7,27.51,0.17,26.8,0,1.38,1.63,53,25,2.09,4.42,0,0,0
17031020902,2006,209.02,"Cook County, Illinois",4069.36,14.07,620,46.73,891,46607,183100,30.6,31.82,10.7,27.51,0.17,26.8,0,1.38,1.63,17,3,0.48,2.74,0,0,0
17031020902,2007,209.02,"Cook County, Illinois",4069.36,14.07,633,46.73,891,46607,183100,30.6,31.82,10.7,27.51,0.17,26.8,0,1.38,1.63,33,18,2.84,5.22,0,0,0
17031020902,2008,209.02,"Cook County, Illinois",4069.36,14.07,645,46.73,891,46607,183100,30.6,31.82,10.7,27.51,0.17,26.8,0,1.38,1.63,27,14,2.17,4.19,0,0,0
17031030101,2006,301.01,"Cook County, Illinois",4505.91,23.61,1529,58.32,720,34761,219200,38.1,50.78,22.79,10.91,0,10.66,0,4.33,0.54,59,20,1.31,3.86,0,0,0
17031030101,2007,301.01,"Cook County, Illinois",4505.91,23.61,1512,58.32,720,34761,219200,38.1,50.78,22.79,10.91,0,10.66,0,4.33,0.54,77,36,2.38,5.09,0,0,0
17031030101,2008,301.01,"Cook County, Illinois",4505.91,23.61,1495,58.32,720,34761,219200,38.1,50.78,22.79,10.91,0,10.66,0,4.33,0.54,62,34,2.27,4.15,0,0,0
17031030102,2006,301.02,"Cook County, Illinois",3483.77,23.61,1109,58.32,720,34761,219200,38.1,50.78,22.79,10.91,0,10.66,0,4.33,0.54,77,24,2.16,6.95,0,0,0
17031030102,2007,301.02,"Cook County, Illinois",3483.77,23.61,1104,58.32,720,34761,219200,38.1,50.78,22.79,10.91,0,10.66,0,4.33,0.54,76,32,2.9,6.88,0,0,0
17031030102,2008,301.02,"Cook County, Illinois",3483.77,23.61,1100,58.32,720,34761,219200,38.1,50.78,22.79,10.91,0,10.66,0,4.33,0.54,75,24,2.18,6.82,0,0,0
17031030103,2006,301.03,"Cook County, Illinois",1855.53,23.61,843,58.32,720,34761,219200,38.1,50.78,22.79,10.91,0,10.66,0,4.33,0.54,27,14,1.66,3.2,0,0,0
17031030103,2007,301.03,"Cook County, Illinois",1855.53,23.61,831,58.32,720,34761,219200,38.1,50.78,22.79,10.91,0,10.66,0,4.33,0.54,29,13,1.56,3.49,0,0,0
17031030103,2008,301.03,"Cook County, Illinois",1855.53,23.61,819,58.32,720,34761,219200,38.1,50.78,22.79,10.91,0,10.66,0,4.33,0.54,22,16,1.95,2.69,0,0,0
17031030104,2006,301.04,"Cook County, Illinois",3368.79,23.61,830,58.32,720,34761,219200,38.1,50.78,22.79,10.91,0,10.66,0,4.33,0.54,25,6,0.72,3.01,0,0,0
